customer_id,name,email,signup_date,city,country,age,gender,recency_days,frequency,monetary,avg_order_value,has_purchased,R_score,F_score,M_score,segment,purchase_freq_per_year,tenure_years,predicted_cltv
803,Marissa Nelson,joseph14@example.net,2022-08-04,Chicago,USA,42.0,M,881.0,1,422.02,422.02,1,1,2,1,Hibernating/Lost,0.33386654478976235,2.409308692676249,165.77
804,Julia Leonard,jessicachapman@example.org,2019-06-12,Los Angeles,USA,37.0,F,987.0,1,211.24,211.24,1,1,2,1,Hibernating/Lost,0.33386654478976235,5.555099247091033,191.31
805,Megan Kaiser,amy01@example.org,2022-05-24,Vancouver,Canada,41.0,M,22.0,3,4506.36,1502.12,1,5,4,5,Champions,1.001599634369287,2.6064339493497606,1914.92
806,Joseph Jennings,jeffrey44@example.org,2023-03-12,London,UK,49.0,F,631.0,2,1979.94,989.97,1,2,3,3,Needs Attention,0.6677330895795247,1.8069815195071868,583.29
807,Manuel Brown,stephanielittle@example.net,2019-09-14,New York,USA,58.0,M,108.0,3,7779.47,2593.16,1,4,4,5,Champions,1.001599634369287,5.297741273100616,6719.23
808,Angelica Jacobs,pdouglas@example.net,2019-12-08,Toronto,Canada,22.0,M,544.0,1,1029.46,1029.46,1,2,2,2,Hibernating/Lost,0.33386654478976235,5.065023956194388,850.1
809,Cathy Rodriguez,jonowens@example.org,2019-02-23,New York,USA,49.0,F,114.0,3,2572.97,857.66,1,4,4,4,Champions,1.001599634369287,5.853524982888432,2455.46
810,Tammy Hill,qschwartz@example.com,2019-06-22,Chicago,USA,75.0,F,63.0,4,2151.86,537.96,1,5,5,3,Loyal Customers,1.3354661791590494,5.5277207392197125,1939.25
811,Richard Ramirez,reyesmarvin@example.org,2021-06-26,Vancouver,Canada,24.0,F,163.0,3,4211.85,1403.95,1,4,4,5,Champions,1.001599634369287,3.515400410677618,2413.94
812,Robert Thompson,vasquezsarah@example.net,2020-12-31,Sydney,Australia,71.0,M,604.0,1,2441.48,2441.48,1,2,2,4,Needs Attention,0.33386654478976235,4.0,1592.18
813,Matthew Rodriguez,probinson@example.org,2022-01-28,Vancouver,Canada,24.0,F,228.0,2,4541.66,2270.83,1,3,3,5,Loyal Customers,0.6677330895795247,2.924024640657084,2165.08
814,Michelle Garcia,jonesjessica@example.com,2021-07-24,Paris,France,63.0,M,268.0,1,445.65,445.65,1,3,2,1,Needs Attention,0.33386654478976235,3.4387405886379194,249.85
816,Gary Myers,robertsonshelby@example.com,2020-09-22,Berlin,Germany,42.0,F,442.0,5,2989.05,597.81,1,2,5,4,At Risk (High Value),1.6693327239488118,4.27378507871321,2082.69
817,Jared Luna,fernandezaaron@example.net,2023-04-02,Mumbai,India,38.0,M,28.0,5,1986.73,397.35,1,5,5,3,Loyal Customers,1.6693327239488118,1.7494866529774127,566.67
819,Tina Davis,christopher74@example.net,2023-06-20,Toronto,Canada,51.0,M,4.0,3,2578.63,859.54,1,5,4,4,Champions,1.001599634369287,1.5331964407939767,644.56
820,Julian Ponce,kentprice@example.org,2020-05-26,Manchester,UK,61.0,F,579.0,2,3591.32,1795.66,1,2,3,4,Needs Attention,0.6677330895795247,4.59958932238193,2693.09
821,Heather Miller,imoss@example.org,2019-06-12,Vancouver,Canada,56.0,M,45.0,3,4056.09,1352.03,1,5,4,5,Champions,1.001599634369287,5.555099247091033,3673.48
822,Nathan Watkins,yprice@example.net,2022-11-22,Singapore,Singapore,34.0,F,435.0,2,3105.69,1552.84,1,2,3,4,Needs Attention,0.6677330895795247,2.108145106091718,1067.42
823,Kathryn Hanna,blevy@example.org,2023-10-14,Toronto,Canada,27.0,F,248.0,1,218.79,218.79,1,3,2,1,Needs Attention,0.33386654478976235,1.215605749486653,43.36
824,George Le,zwilson@example.net,2020-07-11,,Germany,47.0,F,687.0,3,3989.52,1329.84,1,1,4,5,At Risk (High Value),1.001599634369287,4.473648186173854,2909.78
825,Judy Gregory,joycehall@example.org,2019-02-15,Munich,Germany,22.0,F,465.0,1,533.4,533.4,1,2,2,2,Hibernating/Lost,0.33386654478976235,5.87542778918549,510.94
826,Charles Valdez,nmeadows@example.org,2020-04-21,New York,USA,,F,600.0,2,4398.13,2199.06,1,2,3,5,Needs Attention,0.6677330895795247,4.695414099931554,3366.82
828,Christopher Garza,wilsonbrooke@example.net,2023-03-18,Mumbai,India,19.0,M,373.0,2,1092.41,546.21,1,2,3,2,Needs Attention,0.6677330895795247,1.7905544147843941,318.9
829,Robert Simmons,rnguyen@example.net,2020-01-29,,USA,68.0,,6.0,4,2792.85,698.21,1,5,5,4,Champions,1.3354661791590494,4.922655715263518,2241.42
830,Erica Oconnell,kathrynwatkins@example.com,2020-05-24,Melbourne,Australia,65.0,,9.0,4,3564.26,891.06,1,5,5,4,Champions,1.3354661791590494,4.605065023956194,2675.97
831,Donald Todd,heathertran@example.com,2021-08-01,Toronto,Canada,49.0,F,794.0,1,797.38,797.38,1,1,2,2,Hibernating/Lost,0.33386654478976235,3.4168377823408624,444.19
832,Kevin Anderson,bstrickland@example.com,2024-04-01,Vancouver,Canada,26.0,Other,122.0,2,1223.81,611.9,1,4,3,2,Loyal Customers,0.6677330895795247,0.7501711156741958,149.67
833,Adam Howe,robert72@example.org,2019-09-08,Munich,Germany,46.0,M,526.0,1,90.93,90.93,1,2,2,1,Hibernating/Lost,0.33386654478976235,5.314168377823409,78.78
834,Devin Cole,sharonbishop@example.org,2022-09-27,Mumbai,India,23.0,F,342.0,1,1000.88,1000.88,1,3,2,2,Needs Attention,0.33386654478976235,2.2614647501711156,369.02
835,Michelle Salazar,burtonkimberly@example.com,2020-07-19,Singapore,Singapore,23.0,,67.0,5,37055.88,7411.18,1,5,5,5,Champions,1.6693327239488118,4.4517453798767965,26894.65
837,Julie Sims,joshualee@example.org,2021-10-20,Chicago,USA,59.0,,157.0,2,1337.54,668.77,1,4,3,2,Loyal Customers,0.6677330895795247,3.1978097193702943,697.33
838,Tracy Wells,ernestlivingston@example.org,2019-05-03,Sydney,Australia,38.0,M,513.0,3,3923.42,1307.81,1,2,4,5,At Risk (High Value),1.001599634369287,5.664613278576318,3623.38
839,Dominique Hamilton,christina70@example.org,2021-09-26,Chicago,USA,36.0,M,278.0,3,4397.61,1465.87,1,3,4,5,Loyal Customers,1.001599634369287,3.263518138261465,2339.81
840,Tammy Thompson,washingtondarren@example.org,2024-01-01,Singapore,Singapore,62.0,F,224.0,1,1477.68,1477.68,1,3,2,3,Needs Attention,0.33386654478976235,0.999315537303217,240.75
841,Leslie Nguyen,julievillanueva@example.org,2020-05-28,Chicago,USA,47.0,M,461.0,2,693.11,346.56,1,2,3,2,Needs Attention,0.6677330895795247,4.594113620807666,519.14
844,James Ellis,crystalcantrell@example.org,2020-08-28,,Germany,50.0,M,348.0,3,2631.88,877.29,1,3,4,4,Loyal Customers,1.001599634369287,4.342231348391513,1863.18
845,Andrew Carroll,derek77@example.com,2023-02-11,Manchester,UK,,M,357.0,1,2127.63,2127.63,1,3,2,3,Needs Attention,0.33386654478976235,1.8863791923340179,654.34
846,Greg Tanner,kristinelittle@example.net,2020-10-18,Toronto,Canada,58.0,F,712.0,1,276.27,276.27,1,1,2,1,Hibernating/Lost,0.33386654478976235,4.202600958247776,189.29
847,Laura Tran,christophervincent@example.com,2021-10-15,Sydney,Australia,25.0,M,584.0,1,1864.43,1864.43,1,2,2,3,Needs Attention,0.33386654478976235,3.2114989733059547,976.19
848,Cindy Wells,uramirez@example.com,2019-07-17,Los Angeles,USA,58.0,F,690.0,1,2038.67,2038.67,1,1,2,3,Needs Attention,0.33386654478976235,5.45927446954141,1814.51
849,Danielle Murphy,patriciavargas@example.org,2019-03-06,Mumbai,India,22.0,M,354.0,1,362.18,362.18,1,3,2,1,Needs Attention,0.33386654478976235,5.823408624229979,343.86
851,Joseph Mendoza,chavezjohn@example.net,2020-03-28,London,UK,61.0,F,117.0,2,804.47,402.24,1,4,3,2,Loyal Customers,0.6677330895795247,4.761122518822724,624.46
852,Melissa Russell,davidphillips@example.net,2024-03-16,Berlin,Germany,45.0,M,152.0,5,2396.7,479.34,1,4,5,4,Champions,1.6693327239488118,0.7939767282683093,310.24
853,Mrs. Maureen Martin DDS,braysteven@example.org,2021-05-01,Bangkok,Thailand,66.0,F,477.0,2,5053.17,2526.58,1,2,3,5,Needs Attention,0.6677330895795247,3.668720054757016,3022.43
854,Jennifer Clarke,courtney01@example.com,2023-02-12,New York,USA,69.0,,623.0,1,456.96,456.96,1,2,2,1,Hibernating/Lost,0.33386654478976235,1.8836413415468858,140.33
855,Faith Johnson,smullins@example.net,2019-07-27,Los Angeles,USA,50.0,M,464.0,2,5106.68,2553.34,1,2,3,5,Needs Attention,0.6677330895795247,5.431895961670089,4522.39
856,Rebecca French,olivermatthew@example.org,2022-07-04,Paris,France,51.0,F,655.0,3,6604.27,2201.42,1,2,4,5,At Risk (High Value),1.001599634369287,2.4941820670773445,2685.53
858,Jacob Wong,castrokim@example.org,2023-06-11,Chicago,USA,51.0,F,302.0,2,554.7,277.35,1,3,3,2,Loyal Customers,0.6677330895795247,1.5578370978781657,140.88
859,Mrs. Ashley Mendoza,karenhodges@example.com,2021-06-26,Paris,France,73.0,F,958.0,1,1380.64,1380.64,1,1,2,2,Hibernating/Lost,0.33386654478976235,3.515400410677618,791.29
861,Mr. Bryan Mckinney,shannon51@example.org,2020-03-14,Munich,Germany,65.0,F,17.0,3,4903.18,1634.39,1,5,4,5,Champions,1.001599634369287,4.799452429842574,3836.6
862,Judith Miller,keithfrye@example.org,2021-07-05,Berlin,Germany,16.0,M,208.0,3,3530.68,1176.89,1,3,4,4,Loyal Customers,1.001599634369287,3.490759753593429,2009.35
863,Brian Hernandez,nancymeyer@example.net,2019-10-04,Munich,Germany,16.0,M,572.0,3,1561.7,520.57,1,2,4,3,At Risk (High Value),1.001599634369287,5.242984257357974,1334.93
864,Jason Fleming,thomasfisher@example.net,2023-04-30,New York,USA,74.0,Other,104.0,2,2789.93,1394.96,1,4,3,4,Loyal Customers,0.6677330895795247,1.672826830937714,760.89
865,Dorothy Brown,marystone@example.com,2019-07-13,Chicago,USA,45.0,F,109.0,2,1492.65,746.32,1,4,3,3,Loyal Customers,0.6677330895795247,5.470225872689938,1331.19
866,Grant Lucas,todd88@example.com,2020-05-26,Paris,France,32.0,F,504.0,3,3341.19,1113.73,1,2,4,4,At Risk (High Value),1.001599634369287,4.59958932238193,2505.52
868,Dwayne Bruce,michaelbryant@example.org,2022-11-13,Bangkok,Thailand,68.0,F,336.0,3,7052.64,2350.88,1,3,4,5,Loyal Customers,1.001599634369287,2.132785763175907,2452.32
869,Caitlyn Nichols,teresafranco@example.net,2023-07-14,Melbourne,Australia,40.0,M,90.0,4,4071.17,1017.79,1,4,5,5,Champions,1.3354661791590494,1.4674880219028064,974.03
870,Rebecca Martin,williamsleslie@example.org,2023-12-07,London,UK,42.0,M,315.0,1,676.1,676.1,1,3,2,2,Needs Attention,0.33386654478976235,1.0677618069815196,117.7
871,Jacob Harris,wadetiffany@example.org,2022-08-29,Melbourne,Australia,,F,629.0,2,2038.88,1019.44,1,2,3,3,Needs Attention,0.6677330895795247,2.3408624229979464,778.12
872,Joshua Martin,david06@example.com,2021-12-09,Vancouver,Canada,36.0,M,311.0,4,5731.32,1432.83,1,3,5,5,Loyal Customers,1.3354661791590494,3.060917180013689,2860.12
873,Theresa Reilly,adamrodgers@example.net,2019-11-10,Toronto,Canada,59.0,F,442.0,3,2138.41,712.8,1,2,4,3,At Risk (High Value),1.001599634369287,5.1416837782340865,1792.56
874,Michael Wells,tara92@example.net,2022-03-24,Paris,France,21.0,F,176.0,1,1055.69,1055.69,1,4,2,2,New/Promising,0.33386654478976235,2.7734428473648185,477.35
875,Tammy Morgan,dennisrachel@example.org,2020-11-19,Chicago,USA,46.0,F,1072.0,1,1513.29,1513.29,1,1,2,3,Needs Attention,0.33386654478976235,4.114989733059549,1015.24
876,Audrey Johnson,seandavis@example.org,2021-03-27,Los Angeles,USA,43.0,F,108.0,2,15800.23,7900.12,1,4,3,5,Loyal Customers,0.6677330895795247,3.7645448323066395,9697.38
877,Christie Fox,james18@example.com,2020-02-10,Munich,Germany,41.0,M,253.0,2,2287.56,1143.78,1,3,3,3,Loyal Customers,0.6677330895795247,4.889801505817933,1823.65
880,Dustin Bell,fsawyer@example.org,2020-12-06,London,UK,,,165.0,5,4585.33,917.07,1,4,5,5,Champions,1.6693327239488118,4.068446269678303,3041.44
881,Jill Riddle,achandler@example.org,2023-08-10,Paris,France,55.0,M,303.0,3,1940.86,646.95,1,3,4,3,Loyal Customers,1.001599634369287,1.3935660506502396,440.96
882,Linda Thomas,thomas85@example.org,2022-11-04,Toronto,Canada,25.0,F,68.0,3,2473.38,824.46,1,5,4,4,Champions,1.001599634369287,2.1574264202600957,869.97
883,Leslie Bennett,ortizrobin@example.com,2020-05-12,New York,USA,75.0,F,101.0,4,16468.8,4117.2,1,4,5,5,Champions,1.3354661791590494,4.63791923340178,12452.7
884,Joel Bradley,jamescollier@example.com,2022-11-21,,UK,35.0,F,63.0,1,548.49,548.49,1,5,2,2,New/Promising,0.33386654478976235,2.11088295687885,188.76
885,Amanda Mckenzie,troy73@example.org,2020-03-09,Munich,Germany,50.0,M,762.0,2,17765.27,8882.64,1,1,3,5,Needs Attention,0.6677330895795247,4.813141683778234,13940.52
886,Brittany Evans,qmartinez@example.com,2019-10-17,Melbourne,Australia,40.0,F,633.0,1,10.24,10.24,1,2,2,1,Hibernating/Lost,0.33386654478976235,5.207392197125257,8.69
887,John Watts,anthonyhubbard@example.com,2019-05-04,Chicago,USA,28.0,F,946.0,1,1230.17,1230.17,1,1,2,2,Hibernating/Lost,0.33386654478976235,5.661875427789186,1135.54
888,Andrea Reese DDS,ooneill@example.net,2024-04-19,Sydney,Australia,20.0,M,2.0,4,4269.39,1067.35,1,5,5,5,Champions,1.3354661791590494,0.7008898015058179,487.86
889,Michael Wilson,brucefrancisco@example.org,2021-01-07,Sydney,Australia,17.0,F,10.0,5,4508.76,901.75,1,5,5,5,Champions,1.6693327239488118,3.980835044490075,2926.23
890,Joel Steele,frank45@example.com,2021-11-07,Manchester,UK,73.0,M,119.0,4,11380.16,2845.04,1,4,5,5,Champions,1.3354661791590494,3.1485284052019167,5841.63
891,Tina Williams,alyssa18@example.org,2020-02-12,Chicago,USA,45.0,F,717.0,3,5449.54,1816.51,1,1,4,5,At Risk (High Value),1.001599634369287,4.884325804243669,4339.52
892,Catherine Davis,amybrennan@example.net,2021-12-20,Bangkok,Thailand,37.0,F,208.0,2,1244.56,622.28,1,3,3,2,Loyal Customers,0.6677330895795247,3.030800821355236,614.97
894,Joseph Watson,kjenkins@example.org,2023-07-21,Vancouver,Canada,56.0,,383.0,1,754.14,754.14,1,2,2,2,Hibernating/Lost,0.33386654478976235,1.4483230663928817,178.07
895,Jonathan Decker,butlersabrina@example.org,2024-04-17,New York,USA,33.0,F,112.0,2,2048.0,1024.0,1,4,3,3,Loyal Customers,0.6677330895795247,0.7063655030800822,235.85
896,Tammy Mendoza,hannah27@example.net,2019-06-29,Chicago,USA,49.0,M,9.0,1,1957.92,1957.92,1,5,2,3,New/Promising,0.33386654478976235,5.508555783709788,1758.37
897,Tracy Jackson,anthony13@example.org,2021-05-04,Toronto,Canada,52.0,M,202.0,4,7766.32,1941.58,1,3,5,5,Loyal Customers,1.3354661791590494,3.6605065023956196,4634.84
898,Brenda Perez,jasonzavala@example.com,2021-07-08,London,UK,24.0,M,198.0,5,4563.13,912.63,1,3,5,5,Loyal Customers,1.6693327239488118,3.482546201232033,2590.84
900,Ricky Palmer,harrisonrebekah@example.org,2024-02-05,Manchester,UK,57.0,F,87.0,1,1190.44,1190.44,1,4,2,2,New/Promising,0.33386654478976235,0.9034907597535934,175.35
901,Michael Webster,morajamie@example.org,2021-12-27,Munich,Germany,27.0,M,471.0,2,1995.02,997.51,1,2,3,3,Needs Attention,0.6677330895795247,3.0116358658453115,979.55
903,Phyllis Austin,garciabelinda@example.org,2024-03-26,Sydney,Australia,25.0,F,130.0,3,872.88,290.96,1,4,4,2,Loyal Customers,1.001599634369287,0.7665982203969883,109.09
904,Michelle Brandt,rachelmedina@example.net,2022-06-07,Singapore,Singapore,33.0,M,807.0,1,337.43,337.43,1,1,2,1,Hibernating/Lost,0.33386654478976235,2.568104038329911,141.28
905,Daniel Gordon,lrichardson@example.org,2022-11-08,Toronto,Canada,38.0,F,688.0,1,1218.33,1218.33,1,1,2,2,Hibernating/Lost,0.33386654478976235,2.1464750171115674,426.35
906,Tyler White,tina63@example.net,2022-05-23,Mumbai,India,61.0,F,448.0,3,2616.16,872.05,1,2,4,4,At Risk (High Value),1.001599634369287,2.6091718001368926,1112.87
907,Brian Rollins,owensapril@example.com,2019-10-09,Berlin,Germany,28.0,,170.0,2,826.56,413.28,1,4,3,2,Loyal Customers,0.6677330895795247,5.229295003422314,704.69
908,Michele Hawkins,millertristan@example.com,2020-07-06,Bangkok,Thailand,30.0,M,642.0,3,4703.46,1567.82,1,2,4,5,At Risk (High Value),1.001599634369287,4.487337440109514,3441.0
909,Kyle Collins,aperez@example.com,2019-12-29,Los Angeles,USA,71.0,M,15.0,2,2660.32,1330.16,1,5,3,4,Loyal Customers,0.6677330895795247,5.007529089664613,2171.88
910,Mrs. Shannon Jacobson,xcrosby@example.org,2020-05-20,Bangkok,Thailand,41.0,M,521.0,1,842.51,842.51,1,2,2,2,Hibernating/Lost,0.33386654478976235,4.616016427104722,634.05
912,Charles Morales,figueroapatricia@example.org,2023-11-29,Sydney,Australia,49.0,M,51.0,3,4509.03,1503.01,1,5,4,5,Champions,1.001599634369287,1.0896646132785763,801.04
913,William Morgan,bmartinez@example.net,2020-05-18,Bangkok,Thailand,50.0,M,96.0,4,4082.23,1020.56,1,4,5,5,Champions,1.3354661791590494,4.621492128678987,3075.81
914,Dr. Ralph Wheeler DDS,qkelly@example.net,2023-04-17,Munich,Germany,19.0,M,256.0,1,1037.41,1037.41,1,3,2,2,Needs Attention,0.33386654478976235,1.7084188911704312,288.95
915,Victoria Dixon,katrinarodriguez@example.com,2023-08-22,Singapore,Singapore,45.0,M,321.0,3,3634.65,1211.55,1,3,4,4,Loyal Customers,1.001599634369287,1.3607118412046544,806.32
916,David Dunlap Jr.,greertyrone@example.org,2021-11-24,Melbourne,Australia,45.0,M,64.0,5,15819.35,3163.87,1,5,5,5,Champions,1.6693327239488118,3.1019849418206706,8000.31
917,Janet Shelton,kevinhanson@example.org,2020-01-04,Los Angeles,USA,73.0,F,501.0,1,1769.23,1769.23,1,2,2,3,Needs Attention,0.33386654478976235,4.991101984941821,1439.66
918,Kelly Vasquez,qharris@example.com,2019-02-21,Berlin,Germany,45.0,F,438.0,3,4962.08,1654.03,1,2,4,5,At Risk (High Value),1.001599634369287,5.859000684462697,4739.87
919,Dennis Cooper PhD,cisnerosanthony@example.com,2019-07-04,Berlin,Germany,36.0,M,331.0,2,2695.36,1347.68,1,3,3,4,Loyal Customers,0.6677330895795247,5.494866529774128,2414.64
920,Barbara Cole,cramos@example.org,2023-02-10,Melbourne,Australia,21.0,F,32.0,3,5814.83,1938.28,1,5,4,5,Champions,1.001599634369287,1.88911704312115,1790.91
921,Matthew Chan,travistaylor@example.net,2022-12-19,Munich,Germany,62.0,Other,17.0,7,6270.35,895.76,1,5,5,5,Champions,2.3370658135283366,2.0342231348391513,2079.54
922,Phillip Carroll,rkeller@example.net,2022-02-01,Manchester,UK,18.0,M,264.0,3,2923.52,974.51,1,3,4,4,Loyal Customers,1.001599634369287,2.9130732375085557,1388.47
923,Karen Dickerson,myerstroy@example.com,2023-11-02,Sydney,Australia,26.0,M,139.0,2,3418.03,1709.02,1,4,3,4,Loyal Customers,0.6677330895795247,1.163586584531143,648.42
924,Heather Levine,bryan90@example.org,2020-09-22,Manchester,UK,62.0,M,648.0,1,692.22,692.22,1,2,2,2,Hibernating/Lost,0.33386654478976235,4.27378507871321,482.32
925,Hannah Harmon,hubbardcolleen@example.com,2024-01-15,Los Angeles,USA,,F,41.0,2,1823.63,911.82,1,5,3,3,Loyal Customers,0.6677330895795247,0.9609856262833676,285.72
926,Gregory Howard,brian33@example.org,2023-10-18,Berlin,Germany,50.0,M,290.0,1,492.47,492.47,1,3,2,2,Needs Attention,0.33386654478976235,1.2046543463381245,96.72
927,Leslie Lozano,meltondanny@example.org,2022-04-20,Toronto,Canada,45.0,M,708.0,1,417.15,417.15,1,1,2,1,Hibernating/Lost,0.33386654478976235,2.6995208761122518,183.59
928,Gabriel Murray,abradley@example.com,2023-12-12,Toronto,Canada,33.0,M,83.0,1,39.56,39.56,1,4,2,1,New/Promising,0.33386654478976235,1.054072553045859,6.8
929,John Johnson,nicholas65@example.net,2020-01-14,New York,USA,19.0,M,358.0,1,194.56,194.56,1,3,2,1,Needs Attention,0.33386654478976235,4.963723477070499,157.45
930,John Vazquez,matthewshaw@example.net,2022-03-29,Sydney,Australia,35.0,F,355.0,2,2468.36,1234.18,1,3,3,4,Loyal Customers,0.6677330895795247,2.759753593429158,1110.6
932,Darrell Newton,robbinsbelinda@example.net,2019-12-30,Munich,Germany,63.0,F,46.0,2,2390.01,1195.01,1,5,3,4,Loyal Customers,0.6677330895795247,5.004791238877481,1950.14
933,Austin Solis,wsimmons@example.org,2020-10-23,Vancouver,Canada,73.0,F,189.0,2,5093.44,2546.72,1,4,3,5,Loyal Customers,0.6677330895795247,4.188911704312115,3478.49
934,Elizabeth Brock,ualvarado@example.org,2019-05-13,Munich,Germany,46.0,F,740.0,2,1713.36,856.68,1,1,3,3,Needs Attention,0.6677330895795247,5.637234770704997,1574.68
935,David Robertson,nicoleburton@example.net,2021-04-27,Munich,Germany,29.0,F,297.0,2,2030.9,1015.45,1,3,3,3,Loyal Customers,0.6677330895795247,3.679671457905544,1218.36
936,Laura Lewis,oadams@example.net,2024-06-28,Melbourne,Australia,49.0,M,35.0,2,526.29,263.14,1,5,3,2,Loyal Customers,0.6677330895795247,0.5092402464065708,43.69
937,Sarah Meadows,boydmichael@example.org,2023-06-03,Bangkok,Thailand,43.0,M,284.0,2,2202.47,1101.23,1,3,3,3,Loyal Customers,0.6677330895795247,1.5797399041752225,567.25
938,Paul Cannon,ejenkins@example.net,2020-12-25,Paris,France,55.0,M,116.0,3,3826.04,1275.35,1,4,4,4,Champions,1.001599634369287,4.016427104722792,2505.35
941,Amanda Moore,anthonyclarke@example.com,2022-06-14,Singapore,Singapore,,M,102.0,3,1545.52,515.17,1,4,4,3,Loyal Customers,1.001599634369287,2.5489390828199863,642.26
943,Edward Brown,qmosley@example.net,2021-11-03,Vancouver,Canada,36.0,F,159.0,6,7328.82,1221.47,1,4,5,5,Champions,2.003199268738574,3.159479808350445,3775.1
945,Kelly Calderon,tyler13@example.net,2020-11-23,Mumbai,India,74.0,F,82.0,2,1986.7,993.35,1,4,3,3,Loyal Customers,0.6677330895795247,4.1040383299110195,1329.3
946,Robert Murphy,vshaffer@example.org,2022-07-08,Chicago,USA,73.0,M,516.0,3,2604.48,868.16,1,2,4,4,At Risk (High Value),1.001599634369287,2.4832306639288158,1054.43
948,Amy Ferguson,stewartrodney@example.net,2022-01-02,Munich,Germany,29.0,M,235.0,1,2908.1,2908.1,1,3,2,4,Needs Attention,0.33386654478976235,2.9952087611225187,1420.09
949,Donald Mueller,michaelbaldwin@example.com,2020-12-25,Singapore,Singapore,25.0,,73.0,3,5785.28,1928.43,1,5,4,5,Champions,1.001599634369287,4.016427104722792,3788.29
